rank	serial	Bike ID	biketype_id	Bikenumber	last_communication	battery	real_battery	battery_state	reason	place	terminal_id	last_terminal_snap	firmware_version	target_firmware	configuration_version	mode	series_id	target_configuration	esp_firmware_version	target_esp_firmware	language_version	snap_id	snap_rev	snap_rev_date	iccid	imei	imsi	last_communication_snap	last_communication_sim	server	city	is_lent	active	repair	campaign_id	pedelec	street2	comments	pedelec_battery	lock_types	locked	is_charging	last_charging	spike_id	resource_blockage
383	83300008578	225144	143	410490	"2025-04-29 07:14:12"	152	4,0920	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3506MV"		"10BF1D18"	""	89457300000011736439	860316060054987	234502102173643	"2025-04-29 07:12:45"	"2025-04-29 07:14:12"	"jimi-cowor06.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 25 abril 2025"	""	96	"frame_lock"	1	1		0	"null"
384	83300008851	225169	143	410465	"2025-04-25 13:57:11"	110	3,7350	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3125MV"		"10BF1D18"	""	89457300000011723999	860316060057717	234502102172399	"2025-04-25 13:51:05"	"2025-04-25 13:57:11"	"87.230.125.145:20016"	408	0	0	0	6129	1	"bateria cargada 23 abril 2025"	""	98	"frame_lock"	1	1		0	"null"
385	83300008349	225141	143	410493	"2025-04-25 13:56:58"	111	3,7435	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3183MV"		"10BF1D18"	""	89457300000011723544	860316060052692	234502102172354	"2025-04-25 13:50:25"	"2025-04-25 13:56:58"	"87.230.125.145:20016"	408	0	0	0	6129	1	"bateria cargada 23 abril 2025"	""	100	"frame_lock"	1	1		0	"null"
386	83300010416	225223	143	410541	"2025-04-25 10:33:58"	149	4,0665	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3183MV"		"10BF1D18"	""	89457387300008784988	860316060073367	234500070471188	"2025-04-25 10:02:27"	"2025-04-25 10:33:58"	"jimi-cowor04.nextbike.net:20016"	408	0	0	0	6000	1	"bateria cargada 21 abril 2025"	""	100	"frame_lock"	1	0		0	"null"
387	83300015059	225154	143	410480	"2025-04-25 07:24:05"	152	4,0920	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3532MV"		"10BF1D18"	""	89457300000014412137	860316060148896	234502102441213	"2025-04-25 07:19:55"	"2025-04-25 07:24:05"	"jimi-cowor03.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 22 abril 2025"	""	67	"frame_lock"	1	1		0	"null"
388	83300008393	225160	143	410474	"2025-04-24 08:06:32"	152	4,0920	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3512MV"		"10BF1D18"	""	89457387300008787098	860316060053138	234500070471399	"2025-04-24 07:26:35"	"2025-04-24 08:06:32"	"jimi-cowor01.nextbike.net:20016"	408	0	0	0	6129	1	""	"bateria cargada 21 abril 2025"	95	"frame_lock"	1	0		0	"null"
389	83300014900	225162	143	410472	"2025-04-16 07:38:30"	152	4,0920	"FULL CFR"	"UNKNOWN"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	1	50				"3300MV"		"10BF1D18"	""	89457300000014411378	860316060147302	234502102441137	"2025-04-16 07:38:30"	"2025-04-16 07:38:29"	"jimi-cowor04.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 15 abril 2025"	""	98	"frame_lock"	1	0		0	"null"
390	83300002204	225250	143	410514	"2025-04-11 13:35:41"	158	4,1430	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3461MV"	0	"10BF1D18"	""	89457387300008782032	860316060021242	234500070470893	"2025-04-11 13:35:02"	"2025-04-11 13:35:41"	"jimi-cowor01.nextbike.net:20016"	408	0	0	0	6000	1	"bateria cargada 10 abril 2025"	""	98	"frame_lock"	1	1		0	"null"
391	83300008265	225143	143	410491	"2025-04-11 13:35:08"	155	4,1175	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3190MV"		"10BF1D18"	""	89457387300008786181	860316060051850	234500070471308	"2025-04-11 13:22:57"	"2025-04-11 13:35:08"	"87.230.125.145:20016"	408	0	0	0	6129	1	"bateria cargada 10 abril 2025"	"comprobar rfid azul de la hoquilla si coincide con la matricula"	100	"frame_lock"	1	0		0	"null"
392	83300002791	225201	143	410563	"2025-04-11 08:36:34"	159	4,1515	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3377MV"	0	"10BF1D18"	""	89457387300008782115	860316060027116	234500070470901	"2025-04-11 07:21:07"	"2025-04-11 08:36:34"	"jimi-cowor06.nextbike.net:20016"	408	0	0	0	6000	1	"bateria cargada 10 abril 2025"	""	77	"frame_lock"	1	0		0	"null"
393	83300009322	225167	143	410467	"2025-04-11 07:44:20"	155	4,1175	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3467MV"		"10BF1D18"	""	89457300000011727107	860316060062428	234502102172710	"2025-04-11 07:23:56"	"2025-04-11 07:44:20"	"jimi-cowor06.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 10 abril 2025"	""	78	"frame_lock"	1	0		0	"null"
394	83300002892	225212	143	410552	"2025-04-11 07:43:54"	156	4,1260	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3190MV"	0	"10BF1D18"	""	89457300000010608928	860316060028122	234502102060892	"2025-04-11 07:27:56"	"2025-04-11 07:43:54"	"jimi-cowor05.nextbike.net:20016"	408	0	0	0	6000	1	"bateria cargada 10 abril 2025"	""	75	"frame_lock"	1	0		0	"null"
395	83300002093	225194	143	410440	"2025-04-11 07:43:44"	156	4,1260	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3190MV"	0	"10BF1D18"	""	89457387300008779574	860316060020137	234500070470647	"2025-04-11 07:11:02"	"2025-04-11 07:43:44"	"jimi-cowor05.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 10 abril 2025"	""	71	"frame_lock"	1	0		0	"null"
396	83300004354	225213	143	410551	"2025-04-11 07:43:30"	156	4,1260	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3183MV"	0	"10BF1D18"	""	89457300000010617101	860316060042743	234502102061710	"2025-04-11 07:13:49"	"2025-04-11 07:43:30"	"jimi-cowor03.nextbike.net:20016"	408	0	0	0	6000	1	"bateria cargada 10 abril 2025"	""	67	"frame_lock"	1	0		0	"null"
397	83300003098	225150	143	410484	"2025-04-11 07:43:19"	149	4,0665	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"2997MV"	0	"10BF1D18"	""	89457300000010614744	860316060030185	234502102061474	"2025-04-11 07:23:32"	"2025-04-11 07:43:19"	"jimi-cowor01.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 10 abril 2025"	""	76	"frame_lock"	1	0		0	"null"
398	83300010817	225152	143	410482	"2025-04-10 08:18:28"	151	4,0835	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3190MV"		"10BF1D18"	""	89457300000010571159	860316060077376	234502102057115	"2025-04-10 07:26:25"	"2025-04-10 08:18:28"	"jimi-cowor06.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 8 abril 2025"	""	84	"frame_lock"	1	0		0	"null"
399	83300014853	225158	143	410476	"2025-04-10 08:18:18"	154	4,1090	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3461MV"		"10BF1D18"	""	89457300000014440963	860316060146833	234502102444096	"2025-04-10 07:14:15"	"2025-04-10 08:18:18"	"jimi-cowor04.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 9 abril 2025"	""	84	"frame_lock"	1	0		0	"null"
400	83300002845	225156	143	410478	"2025-04-10 08:18:07"	151	4,0835	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3190MV"	0	"10BF1D18"	""	89457387300008765953	860316060027652	234500070469285	"2025-04-10 07:12:39"	"2025-04-10 08:18:07"	"jimi-cowor02.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 9 abril 2025"	""	78	"frame_lock"	1	0		0	"null"
401	83300003025	225190	143	410444	"2025-04-10 08:16:30"	149	4,0665	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3190MV"	0	"10BF1D18"	""	89457387300008780267	860316060029450	234500070470716	"2025-04-10 07:28:32"	"2025-04-10 08:16:30"	"jimi-cowor03.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 9 abril 2025"	""	82	"frame_lock"	1	0		0	"null"
402	83300010542	225172	143	410462	"2025-04-09 08:36:20"	123	3,8455	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3332MV"		"10BF1D18"	""	89457300000011725291	860316060074621	234502102172529	"2025-04-09 00:33:45"	"2025-04-09 08:36:20"	"jimi-cowor02.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 1 abril 2025"	""	95	"frame_lock"	1	0		0	"null"
403	83300012844	225171	143	410463	"2025-04-09 08:35:34"	124	3,8540	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3319MV"		"10BF1D18"	""	89457300000014405081	860316060126892	234502102440508	"2025-04-09 07:12:06"	"2025-04-09 08:35:34"	"jimi-cowor06.nextbike.net:20016"	408	0	0	0	6129	1	""	""	100	"frame_lock"	1	0		0	"null"
404	83300014872	225159	143	410475	"2025-04-09 08:12:54"	161	4,1685	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"2958MV"		"10BF1D18"	""	89457300000014410255	860316060147021	234502102441025	"2025-04-09 07:34:02"	"2025-04-09 08:12:54"	"87.230.125.145:20016"	408	0	0	0	6129	1	"bateria cargada 8 abril 2025"	""	76	"frame_lock"	1	0		0	"null"
405	83300002094	225148	143	410486	"2025-04-09 07:20:18"	150	4,0750	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3416MV"	0	"10BF1D18"	""	89457387300008772538	860316060020145	234500070469943	"2025-04-09 06:57:23"	"2025-04-09 07:20:18"	"jimi-cowor03.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 8 abril 2025"	""	92	"frame_lock"	1	0		0	"null"
406	83300009967	225174	143	410460	"2025-04-08 07:32:19"	157	4,1345	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3428MV"		"10BF1D18"	""	89457300000010563529	860316060068870	234502102056352	"2025-04-08 07:31:38"	"2025-04-08 07:32:19"	"jimi-cowor04.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 7 abril 2025"	""	88	"frame_lock"	1	1		0	"null"
407	83300002766	225127	143	410507	"2025-04-08 07:29:31"	151	4,0835	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3538MV"	0	"10BF1D18"	""	89457387300008778139	860316060026860	234500070470503	"2025-04-08 07:27:59"	"2025-04-08 07:29:31"	"jimi-cowor04.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 7 abril 2025"	""	90	"frame_lock"	1	1		0	"null"
408	83300007743	225145	143	410489	"2025-04-08 07:29:20"	157	4,1345	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3454MV"		"10BF1D18"	""	89457300000011733147	860316060106639	234502102173314	"2025-04-08 07:17:25"	"2025-04-08 07:29:20"	"jimi-cowor01.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 7 abril 2025"	""	87	"frame_lock"	1	0		0	"null"
409	83300002701	225125	143	410509	"2025-04-04 13:44:53"	154	4,1090	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3428MV"	0	"10BF1D18"	""	89457387300008782420	860316060026217	234500070470932	"2025-04-04 13:43:46"	"2025-04-04 13:44:53"	"jimi-cowor03.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 4 abril 2025"	""	100	"frame_lock"	1	1		0	"null"
410	83300009951	225217	143	410547	"2025-04-04 13:44:40"	150	4,0750	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3474MV"		"10BF1D18"	""	89457300000010563073	860316060068714	234502102056307	"2025-04-04 13:43:42"	"2025-04-04 13:44:40"	"jimi-cowor02.nextbike.net:20016"	408	0	0	0	6000	1	"bateria cargada 4 abril 2025"	""	99	"frame_lock"	1	1		0	"null"
411	83300008234	225151	143	410483	"2025-04-04 13:44:02"	105	3,6925	"RISK FRM"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3403MV"		"10BF1D18"	""	89457300000011734996	860316060051546	234502102173499	"2025-04-04 13:43:27"	"2025-04-04 13:44:02"	"87.230.125.145:20016"	408	0	0	0	6129	1	"bateria cargada 4 abril 2025"	""	97	"frame_lock"	1	1		0	"null"
412	83300030491	225134	143	410500	"2025-04-04 07:18:13"	148	4,0580	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3435MV"		"10BF1D18"		89457300000023863882	860316060301685	234502103386388	"2025-04-04 07:15:30"	"2025-04-04 07:18:13"	"87.230.125.145:20016"	408	0	0	0	6129	1	"bateria cargada 3 abril 2025"	"FL old: 83300008348"	83	"frame_lock"	1	1		0	"null"
413	83300032341	225146	143	410488	"2025-04-04 07:17:02"	156	4,1260	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3416MV"		"10BF1D18"		89457300000023852182	860316060320180	234502103385218	"2025-04-04 07:12:34"	"2025-04-04 07:17:02"	"87.230.125.145:20016"	408	0	0	0	6129	1	"bateria cargada 3 abril 2025"	"FL old: 83300009934"	84	"frame_lock"	1	1		0	"null"
414	83300032339	225128	143	410506	"2025-04-04 07:16:23"	154	4,1090	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3486MV"		"10BF1D18"		89457300000023856274	860316060320164	234502103385627	"2025-04-04 07:07:33"	"2025-04-04 07:16:23"	"jimi-cowor05.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 3 abril 2025"	"FL old: 83300002726"	84	"frame_lock"	1	1		0	"null"
415	83300032192	225200	143	410564	"2025-04-03 09:10:49"	150	4,0750	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3532MV"		"10BF1D18"		89457300000023853685	860316060318697	234502103385368	"2025-04-03 09:09:13"	"2025-04-03 09:10:49"	"87.230.125.145:20016"	408	0	0	0	6000	1	"bateria cargada 2 abril 2025"	"FL old: 83300002547"	92	"frame_lock"	1	0		0	"null"
416	83300009766	225142	143	410492	"2025-04-03 07:41:54"	156	4,1260	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3183MV"		"10BF1D18"	""	89457300000011737007	860316060066866	234502102173700	"2025-04-03 07:18:54"	"2025-04-03 07:41:54"	"87.230.125.145:20016"	408	0	0	0	6129	1	"bateria cargada 3 abril 2025"	""	81	"frame_lock"	1	0		0	"null"
417	83300009160	225163	143	410471	"2025-04-03 07:41:04"	156	4,1260	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3480MV"		"10BF1D18"	""	89457300000010567397	860316060060802	234502102056739	"2025-04-03 07:23:00"	"2025-04-03 07:41:04"	"87.230.125.145:20016"	408	0	0	0	6129	1	"bateria cargada 1 abril 2025"	""	77	"frame_lock"	1	0		0	"null"
418	83300007763	225184	143	410450	"2025-04-01 09:17:29"	94	3,5990	"RISK FRM"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3345MV"		"10BF1D18"	""	89457300000011716696	860316060106837	234502102171669	"2025-04-01 09:17:12"	"2025-04-01 09:17:29"	"jimi-cowor02.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 31 marzo 2025"	""	79	"frame_lock"	1	0		0	"null"
419	83300009053	225133	143	410501	"2025-03-28 13:32:35"	118	3,8030	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3190MV"		"10BF1D18"	""	89457387300008786249	860316060059739	234500070471314	"2025-03-28 13:27:52"	"2025-03-28 13:32:35"	"87.230.125.145:20016"	408	0	0	0	6129	1	""	""	0	"frame_lock"	1	1		0	"null"
420	83300004485	225135	143	410499	"2025-03-28 13:22:35"	154	4,1090	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3428MV"	0	"10BF1D18"	""	89457300000010629080	860316060044053	234502102062908	"2025-03-28 13:04:18"	"2025-03-28 13:22:35"	"jimi-cowor05.nextbike.net:20016"	408	0	0	0	6129	1	"bateria cargada 27 marzo 2025"	""	82	"frame_lock"	1	0		0	"null"
421	83300007112	225165	143	410469	"2025-03-28 07:20:54"	156	4,1260	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3532MV"		"10BF1D18"	""	89457300000011716787	860316060100327	234502102171678	"2025-03-28 07:09:37"	"2025-03-28 07:20:54"	"jimi-cowor06.nextbike.net:20016"	408	0	0	0	6129	1	""	""	95	"frame_lock"	1	0		0	"null"
422	83300002718	225173	143	410461	"2025-03-28 07:20:36"	148	4,0580	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3525MV"	0	"10BF1D18"	""	89457300000010610684	860316060026381	234502102061068	"2025-03-28 07:10:58"	"2025-03-28 07:20:36"	"jimi-cowor04.nextbike.net:20016"	408	0	0	0	6129	1	""	""	92	"frame_lock"	1	0		0	"null"
423	83300010735	225180	143	410454	"2025-03-27 09:28:55"	145	4,0325	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000230	0	50				"3525MV"		"10BF1D18"	""	89457300000010571506	860316060076550	234502102057150	"2025-03-27 09:27:19"	"2025-03-27 09:28:55"	"87.230.125.145:20016"	408	0	0	0	6129	1	""	"bateria cargada 26 marzo 2025"	86	"frame_lock"	1	1		0	"null"
424	83300002787	225147	143	410487	"2025-03-25 11:51:35"	150	4,0750	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000230	0	50	"<u>*</u>"	""	""	"3486MV"	0	"10BF1D18"	""	89457300000010606997	860316060027074	234502102060699	"2025-03-25 11:40:44"	"2025-03-25 11:51:35"	"jimi-cowor04.nextbike.net:20016"	408	0	0	0	6129	1	""	"bateria cargada 24 marzo 2025"	100	"frame_lock"	1	0		0	"null"
425	83300002357	225204	143	410560	"2024-10-31 15:02:43"	154	4,1090	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000190	0	50	"<u>*</u>"	""	""	"3267MV"	0	"10BF1D18"	""	89457300000010606609	860316060022778	234502102060660	"2024-10-31 13:39:45"	"2024-10-31 15:02:43"	""	408	0	0	0	6000	1	"bateria cargada 25 marzo 2025"	"revisar framelock,no cierra"	76	"frame_lock"	-1	0		0	"null"
426	83300003540	225136	143	410498	"2024-10-22 04:31:22"	124	3,8540	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""	0	231009E0	"<u>240909E0*</u>"	30000190	0	50	"<u>*</u>"	""	""	"3358MV"	0	"10BF1D18"	""	89457300000010614769	860316060034609	234502102061476	"2024-10-21 13:41:37"	"2024-10-22 04:31:22"	""	408	0	0	0	6129	1	"bateria cargada 10 abril 2025"	"framelock no comunica"	-1	"frame_lock"	-1	0		0	"null"
427	83300014574	225189	143	410445	"2024-10-21 13:41:10"	149	4,0665	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""		231009E0	"<u>240909E0*</u>"	30000190	0	50				"3358MV"		"10BF1D18"	""	89457300000014412194	860316060144044	234502102441219	"2024-10-21 12:41:09"	"2024-10-21 13:41:10"	""	408	0	0	0	6129	1	"bateria cargada 7 abril 2025"	"framelock no comunica"	92	"frame_lock"	-1	1		0	"null"
428	7551171459	165365	143	41446	"2024-07-12 19:15:16"	82	3,4970	"EMPTY RM"	"DISCONNECT"	"Bicis para reparar"	""	0	231009E0	"<u>240909E0*</u>"	18280100	0	50	"<u>21000031*</u>"	""	""	"2997MV"	0	"10BF1D18"	""	89314404001204743743	355951094159105	204046964454860	"2024-06-17 19:32:36"	"2024-07-12 19:15:16"	"jimi-es.nextbike.net:20016"	408	0	0	1	6130	1	"04.07.2025 08:56:48: la bici 410446 en el día de ayer no funcionaba la batería, sigue en castillo de mata, donde la dejé ayer. gracias y buen día, no carga bateria,rfid retirado para la 410425"	"faltan roldanas del tensor"	0	"frame_lock"	-1	0		0	"null"
429	83300013910	225083	196	410361	"2025-11-20 15:41:29"	122	3,8370	"FULL CFR"	"HEARTBEAT"	"Bicis arregladas"	""		230308E0	"<u>240909E0*</u>"	33010230	24	50				"3280MV"		"10BF1D18"	""	89457300000014407830	860316060137550	234502102440783	"2025-11-20 04:27:45"	"2025-11-20 15:41:29"	"jimi-cowor01.nextbike.net:20016"	408	0	0	0	0	0	""	""	-1	"frame_lock"	0	1	"2025-11-20 15:41:29"	0	"null"
430	7551171923	165400	143	41694	"2025-11-11 13:30:36"	165	4,2025	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	230308E0	"<u>240909E0*</u>"	18280100	21	50	"<u>21000031*</u>"	""	""	"3454MV"	0	"10BF1D18"	"BMZ=41409MV"	89314404001204744873	355951094172322	204046964454973	"2025-11-11 13:30:10"	"2025-11-11 13:30:36"	"jimi-cowor04.nextbike.net:20016"	408	0	0	0	6301	1	""	"bateria cargada 12 marzo 2025"	100	"frame_lock"	1	1	"2025-11-11 13:25:31"	0	"null"
431	7551170570	165336	143	41475	"2024-07-13 18:41:02"	82	3,4970	"EMPTY RM"	"DISCONNECT"	"Bicis para reparar"	""	0	230308E0	"<u>240909E0*</u>"	18280100	0	50	"<u>21000031*</u>"	""	""	"2997MV"	0	"10BF1D18"	""	89314404001204269210	355951094175812	204046964437407	"2024-07-05 20:38:34"	"2024-07-13 18:41:02"	"87.230.125.145:20016"	408	0	0	1	6130	1	""	"comprobado cableado de entrada de corriente,bateria mal."	0	"frame_lock"	-1	0		0	"null"
432	83300030959	59249	196	41152	"2025-11-20 15:42:08"	141	3,9985	"FULL CFR"	"HEARTBEAT"	"C.C. La Minilla"	""			"<u>240909E0*</u>"	32000230	29	1							""	89457300000023870176	860316060306361	234502103387017		"2025-11-20 15:42:08"	"jimi-cowor02.nextbike.net:20016"	408	0	1	0	3212	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:42:08"	0	"null"
433	83300035304	59427	196	41239	"2025-11-20 15:41:21"	159	4,1515	"CHARGED CF"	"HEARTBEAT"	"León y Castillo"	""			"<u>240909E0*</u>"	32000230	29									89457300000024580279	860316060349510	234502103458027		"2025-11-20 15:41:21"	"jimi-cowor03.nextbike.net:20016"	408	0	1	0	3961	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:41:21"	0	"null"
434	83300026367	59214	196	41073	"2025-11-20 15:41:10"	159	4,1515	"CHARGED CF"	"HEARTBEAT"	"Mercado Central"	""			"<u>240909E0*</u>"	32000230	31								""	89457300000021549624	860316060260774	234502103154962		"2025-11-20 15:41:10"	"jimi-cowor05.nextbike.net:20016"	408	0	1	0	3212	0	""	"retrofit"	-1	"frame_lock"	1	1	"2025-11-20 15:41:10"	0	"null"
435	83300029829	59408	196	41304	"2025-11-20 15:40:59"	141	3,9985	"FULL CFR"	"HEARTBEAT"	"Ayuntamiento"	""			"<u>240909E0*</u>"	32000230	27	1								89457300000023866463	860316060295069	234502103386646		"2025-11-20 15:40:59"	"jimi-cowor03.nextbike.net:20016"	408	0	1	0	3212	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:40:59"	0	"null"
436	83300026431	59472	196	41045	"2025-11-20 15:40:30"	144	4,0240	"FULL CFR"	"HEARTBEAT"	"C.C. La Minilla"	""			"<u>240909E0*</u>"	30000230	28								""	89457300000021553980	860316060261418	234502103155398		"2025-11-20 15:40:30"	"jimi-cowor02.nextbike.net:20016"	408	0	1	0	3212	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:40:30"	0	"null"
437	83300030876	59278	196	41171	"2025-11-20 15:40:21"	164	4,1940	"CHARGED CF"	"HEARTBEAT"	"Mercado Central"	""			"<u>240909E0*</u>"	32000230	10	1							""	89457300000023876991	860316060305538	234502103387699		"2025-11-20 15:40:21"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	3212	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:40:21"	0	"null"
438	83300028664	59528	196	41118	"2025-11-20 15:40:21"	158	4,1430	"CHARGED CF"	"HEARTBEAT"	"C.C. El Muelle"	""			"<u>240909E0*</u>"	30000230	26	1							""	89457300000021542942	860316060283743	234502103154294		"2025-11-20 15:40:21"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	3212	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:40:21"	0	"null"
439	83300029686	59158	196	41014	"2025-11-20 15:40:20"	152	4,0920	"FULL CFR"	"HEARTBEAT"	"C.C. La Minilla"	""			"<u>240909E0*</u>"	30000230	30								""	89457300000023863825	860316060293635	234502103386382		"2025-11-20 15:40:20"	"jimi-cowor03.nextbike.net:20016"	408	0	1	0	3212	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:40:20"	0	"null"
440	83300030965	59521	196	41244	"2025-11-20 15:40:20"	154	4,1090	"CHARGED CF"	"HEARTBEAT"	"Obelisco"	""			"<u>240909E0*</u>"	32000230	31								""	89457300000023863601	860316060306429	234502103386360		"2025-11-20 15:40:20"	"jimi-cowor03.nextbike.net:20016"	408	0	1	0	3212	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:40:20"	0	"null"
